decimalLongitude,decimalLatitude,species
2.49851340115553,39.5397962731381,Asphodelus aestivus
2.49799371752938,39.6118764629795,Asphodelus aestivus
2.49766796554969,39.6569261241802,Asphodelus aestivus
2.4976027272841,39.6659360141821,Asphodelus aestivus
2.49753745969456,39.6749458901025,Asphodelus aestivus
2.51071913623812,39.458754465696,Asphodelus aestivus
2.50938810942797,39.6479660342689,Asphodelus aestivus
2.50932441347418,39.6569759541941,Asphodelus aestivus
2.50913315377963,39.6840056295071,Asphodelus aestivus
2.52221925684569,39.4768232338637,Asphodelus aestivus
2.52203421017418,39.5038537995259,Asphodelus aestivus
2.52197247254049,39.5128639599655,Asphodelus aestivus
2.52191070717895,39.5218741063464,Asphodelus aestivus
2.5218489140758,39.5308842386676,Asphodelus aestivus
2.52104307296499,39.6480146790265,Asphodelus aestivus
2.52079417346488,39.6840543361718,Asphodelus aestivus
2.53372529375933,39.4948908442723,Asphodelus aestivus
2.53366508536183,39.5039010338032,Asphodelus aestivus
2.53269806443732,39.6480621543622,Asphodelus aestivus
2.54535469445116,39.4949369003937,Asphodelus aestivus
2.54411629612754,39.6841482367626,Asphodelus aestivus
2.54405703282849,39.6931581457199,Asphodelus aestivus
2.55675514604354,39.5310225830496,Asphodelus aestivus
2.55664050399175,39.5490428935901,Asphodelus aestivus
2.55646834771905,39.5760732540165,Asphodelus aestivus
2.55600812846927,39.648153596735,Asphodelus aestivus
2.55571965022347,39.6932033539997,Asphodelus aestivus
2.55566187674302,39.7022132632621,Asphodelus aestivus
2.56822312216387,39.5580968551703,Asphodelus aestivus
2.56811133879709,39.576117109301,Asphodelus aestivus
2.56755091297154,39.6662175368193,Asphodelus aestivus
2.57959101653292,39.6031901146837,Asphodelus aestivus
2.57953652144433,39.6122001921134,Asphodelus aestivus
2.57937288920078,39.6392303400994,Asphodelus aestivus
2.57909967813644,39.6842803056823,Asphodelus aestivus
2.57904496221472,39.6932902566322,Asphodelus aestivus
2.59129154379048,39.5942215719469,Asphodelus aestivus
2.59123858219979,39.6032316766446,Asphodelus aestivus
2.59092031248378,39.6572920098422,Asphodelus aestivus
2.5906011834773,39.7113518372127,Asphodelus aestivus
2.59049461574371,39.7293716672322,Asphodelus aestivus
2.60309184328761,39.5672315165678,Asphodelus aestivus
2.60293762422142,39.5942619534501,Asphodelus aestivus
2.60221518031492,39.7204023209217,Asphodelus aestivus
2.6021634030289,39.729412241797,Asphodelus aestivus
2.61473342375596,39.5672706934156,Asphodelus aestivus
2.61393270844271,39.7114317626928,Asphodelus aestivus
2.61388247231311,39.7204417101395,Asphodelus aestivus
2.61383221359577,39.729451643536,Asphodelus aestivus
2.61373162835281,39.7474714681756,Asphodelus aestivus
2.625598505131,39.7114699673052,Asphodelus aestivus
2.62554978689891,39.7204799268973,Asphodelus aestivus
2.62550104676155,39.7294898724423,Asphodelus aestivus
2.62545228470799,39.7384998039396,Asphodelus aestivus
2.62540350072727,39.7475097213883,Asphodelus aestivus
2.63726432371351,39.7115069998236,Asphodelus aestivus
2.63721712338986,39.7205169711885,Asphodelus aestivus
2.63716990184342,39.7295269285093,Asphodelus aestivus
2.63712265906357,39.7385368717855,Asphodelus aestivus
2.63702810976128,39.7565567162001,Asphodelus aestivus
2.64934038252352,39.6304523836473,Asphodelus aestivus
2.64893016350813,39.7115428602416,Asphodelus aestivus
2.64888448110351,39.7205528430067,Asphodelus aestivus
2.64883877815857,39.7295628117307,Asphodelus aestivus
2.64865576077036,39.7656025462002,Asphodelus aestivus
2.66081654868829,39.6665273690462,Asphodelus aestivus
2.66055185935738,39.7205875423456,Asphodelus aestivus
2.6605076750242,39.7295975221001,Asphodelus aestivus
2.67226190400512,39.7116110647518,Asphodelus aestivus
2.67192019426949,39.7836907072944,Asphodelus aestivus
2.69634295093673,39.540481447982,Asphodelus aestivus
2.69598884984147,39.6215735629085,Asphodelus aestivus
2.69567288902814,39.6936544894218,Asphodelus aestivus
2.6953954898253,39.7567245636764,Asphodelus aestivus
2.69523658357975,39.7927642973885,Asphodelus aestivus
2.70763964325908,39.6216034674987,Asphodelus aestivus
2.70752582656319,39.6486339486683,Asphodelus aestivus
2.70737383209382,39.6846743939266,Asphodelus aestivus
2.70733579076353,39.693684470182,Asphodelus aestivus
2.70729773233103,39.7026945324119,Asphodelus aestivus
2.7199069395893,39.4684569394822,Asphodelus aestivus
2.71987080584406,39.4774673611982,Asphodelus aestivus
2.71965366234688,39.5315295974023,Asphodelus aestivus
2.71903523500142,39.6847031941397,Asphodelus aestivus
2.71899870960104,39.6937132795525,Asphodelus aestivus
2.71896216777994,39.7027233509423,Asphodelus aestivus
2.71892560952992,39.7117334083082,Asphodelus aestivus
2.71888903484278,39.7207434516495,Asphodelus aestivus
2.73069665432146,39.6847308233305,Asphodelus aestivus
2.73066164485917,39.6937409175284,Asphodelus aestivus
2.73062661965766,39.7027509977056,Asphodelus aestivus
2.73059157870907,39.7117610638611,Asphodelus aestivus
2.73055652200555,39.7207711159943,Asphodelus aestivus
2.73052144953924,39.7297811541044,Asphodelus aestivus
2.73048636130225,39.7387911781904,Asphodelus aestivus
2.73031068328146,39.7838410882322,Asphodelus aestivus
2.73027550025488,39.7928510281572,Asphodelus aestivus
2.73013460981011,39.8288906475531,Asphodelus aestivus
2.74325674979963,39.4414792149955,Asphodelus aestivus
2.74235808937276,39.6847572814943,Asphodelus aestivus
2.74229108728234,39.7027774726971,Asphodelus aestivus
2.74225756364305,39.7117875472697,Asphodelus aestivus
2.74222402493101,39.7207976078222,Asphodelus aestivus
2.74219047113871,39.7298076543536,Asphodelus aestivus
2.74208971920486,39.7568377098137,Asphodelus aestivus
2.74205610501613,39.765847700253,Asphodelus aestivus
2.74198883127721,39.7838676390555,Asphodelus aestivus
2.74195517171189,39.7928775874171,Asphodelus aestivus
2.75506678063878,39.3874410592765,Asphodelus aestivus
2.75503527350086,39.3964516320075,Asphodelus aestivus
2.75471942313095,39.4865565897863,Asphodelus aestivus
2.7543066917923,39.6036909421582,Asphodelus aestivus
2.75408345150005,39.666762305278,Asphodelus aestivus
2.75401953947416,39.6847825686265,Asphodelus aestivus
2.75398756191125,39.6937926792776,Asphodelus aestivus
2.75385950782586,39.7298329817086,Asphodelus aestivus
2.75366699440593,39.7838930147462,Asphodelus aestivus
2.75363485830945,39.792902971171,Asphodelus aestivus
2.76673858509764,39.3694437207954,Asphodelus aestivus
2.76571145185893,39.6757965523898,Asphodelus aestivus
2.76562006704521,39.7028269073466,Asphodelus aestivus
2.7653145593623,39.7929271794145,Asphodelus aestivus
2.77837591257727,39.3604557821521,Asphodelus aestivus
2.77834743113193,39.3694664116717,Asphodelus aestivus
2.77719762373175,39.7298801177186,Asphodelus aestivus
2.77708150236921,39.7659202557887,Asphodelus aestivus
2.7770524393818,39.7749302552605,Asphodelus aestivus
2.77702336332263,39.7839402407123,Asphodelus aestivus
2.78998327973078,39.3604773080967,Asphodelus aestivus
2.78992928805346,39.3784985668753,Asphodelus aestivus
2.78903139060264,39.6758412572424,Asphodelus aestivus
2.7888667015847,39.7299019263653,Asphodelus aestivus
2.78872912099536,39.7749520985865,Asphodelus aestivus
2.78870156774074,39.7839620909795,Asphodelus aestivus
2.78864642404522,39.8019820337079,Asphodelus aestivus
2.78859123072665,39.8200019203542,Asphodelus aestivus
2.80159065899131,39.3604976763347,Asphodelus aestivus
2.80138635334857,39.4325824278368,Asphodelus aestivus
2.80058770075852,39.7119023819945,Asphodelus aestivus
2.80056175210994,39.7209124790538,Asphodelus aestivus
2.80053579179382,39.7299225621015,Asphodelus aestivus
2.80050981980432,39.7389326311367,Asphodelus aestivus
2.8004318337373,39.7659627541595,Asphodelus aestivus
2.8003797845521,39.7839827660978,Asphodelus aestivus
2.80032768853324,39.8020027219671,Asphodelus aestivus
2.80030162294654,39.8110126788739,Asphodelus aestivus
2.8002494565893,39.8290325506278,Asphodelus aestivus
2.81210701730838,39.7659822417376,Asphodelus aestivus
2.81208252069905,39.774992260908,Asphodelus aestivus
2.81205801307176,39.7840022660635,Asphodelus aestivus
2.81203349442101,39.7930122572034,Asphodelus aestivus
2.81198442402706,39.811032197433,Asphodelus aestivus
2.81193530947303,39.8290520815905,Asphodelus aestivus
2.81188615071471,39.8470719096695,Asphodelus aestivus
2.82482795581495,39.3515242709559,Asphodelus aestivus
2.82480545115693,39.3605349396776,Asphodelus aestivus
2.82382812985611,39.7479804628891,Asphodelus aestivus
2.82378221189181,39.7660005549063,Asphodelus aestivus
2.82375923741997,39.7750105798965,Asphodelus aestivus
2.82369025198371,39.8020405707837,Asphodelus aestivus
2.82366723614748,39.8110505397157,Asphodelus aestivus
2.82357506921035,39.8470902752704,Asphodelus aestivus
2.83543596447413,39.7750277240992,Asphodelus aestivus
2.83537154957489,39.8020577313345,Asphodelus aestivus
2.83535005862183,39.8110677057187,Asphodelus aestivus
2.83528552773498,39.8380975447772,Asphodelus aestivus
2.83526399808067,39.8471074630962,Asphodelus aestivus
2.83524245873894,39.8561173673969,Asphodelus aestivus
2.84764768428574,39.5317678196333,Asphodelus aestivus
2.8472122625339,39.7299933758721,Asphodelus aestivus
2.84717246484763,39.7480135449541,Asphodelus aestivus
2.84715255258071,39.7570236084831,Asphodelus aestivus
2.84711270117691,39.7750436935131,Asphodelus aestivus
2.84705285682918,39.8020737159764,Asphodelus aestivus
2.84703289076412,39.8110836954391,Asphodelus aestivus
2.847012915717,39.820093660888,Asphodelus aestivus
2.84699293168332,39.8291036123223,Asphodelus aestivus
2.84697293865859,39.8381135497413,Asphodelus aestivus
2.84693292561796,39.8561333825298,Asphodelus aestivus
2.84691290559304,39.8651432778979,Asphodelus aestivus
2.8588997709746,39.7209980367604,Asphodelus aestivus
2.85888140428029,39.7300081470059,Asphodelus aestivus
2.85873417306093,39.8020885247064,Asphodelus aestivus
2.85871573188836,39.8110985088741,Asphodelus aestivus
2.85866035857766,39.8381283772985,Asphodelus aestivus
2.85862340150145,39.856148219508,Asphodelus aestivus
2.8710859517433,39.4416911373372,Asphodelus aestivus
2.87106933677903,39.4507016856351,Asphodelus aestivus
2.87044930732134,39.7840821384927,Asphodelus aestivus
2.87039858130857,39.8111121460212,Asphodelus aestivus
2.87038165742258,39.8201221205089,Asphodelus aestivus
2.87031388570169,39.8561618783287,Asphodelus aestivus
2.87027995408165,39.8741816731494,Asphodelus aestivus
2.88284259660459,39.3606078379512,Asphodelus aestivus
2.8821429623308,39.7750845529957,Asphodelus aestivus
2.8820660400392,39.8201345853244,Asphodelus aestivus
2.88205063481212,39.8291445497596,Asphodelus aestivus
2.88203522265403,39.8381545001827,Asphodelus aestivus
2.88197350464218,39.8741941617391,Asphodelus aestivus
2.88195805777696,39.8832040420904,Asphodelus aestivus
2.89446360713072,39.3516082489418,Asphodelus aestivus
2.89445004863244,39.3606189444283,Asphodelus aestivus
2.8940816591967,39.6039024396916,Asphodelus aestivus
2.89381973078185,39.775095823229,Asphodelus aestivus
2.89375042958325,39.8201458734739,Asphodelus aestivus
2.89373655063243,39.829155841495,Asphodelus aestivus
2.89372266543729,39.8381657955051,Asphodelus aestivus
2.8936809723547,39.8651955734607,Asphodelus aestivus
2.893667062151,39.8742054714185,Asphodelus aestivus
2.89365314568732,39.8832153553613,Asphodelus aestivus
2.89363922296053,39.8922252252883,Asphodelus aestivus
2.90635757544181,39.1353572386994,Asphodelus aestivus
2.90606957420426,39.3516181945183,Asphodelus aestivus
2.90572962939415,39.6039124743273,Asphodelus aestivus
2.90549650545841,39.7751059186617,Asphodelus aestivus
2.90548418053344,39.7841159599347,Asphodelus aestivus
2.90544717248498,39.8111459997123,Asphodelus aestivus
2.90543482536839,39.8201559849552,Asphodelus aestivus
2.90542247269695,39.8291659561885,Asphodelus aestivus
2.90541011446789,39.8381759134116,Asphodelus aestivus
2.90539775067842,39.8471858566236,Asphodelus aestivus
2.9053730064071,39.8652057010113,Asphodelus aestivus
2.90536062591968,39.8742156021855,Asphodelus aestivus
2.90534823986069,39.8832254893454,Asphodelus aestivus
2.90533584822735,39.8922353624905,Asphodelus aestivus
2.91793842132876,39.1263549095516,Asphodelus aestivus
2.9179279628172,39.1353659599023,Asphodelus aestivus
2.91791749961722,39.1443769963079,Asphodelus aestivus
2.91790703172652,39.1533880187674,Asphodelus aestivus
2.91748444303351,39.5138174713158,Asphodelus aestivus
2.91717328567583,39.7751148392921,Asphodelus aestivus
2.91716248360471,39.7841248833998,Asphodelus aestivus
2.91711922670827,39.8201649197666,Asphodelus aestivus
2.917108400319,39.8291748938384,Asphodelus aestivus
2.91709756905879,39.8381848539006,Asphodelus aestivus
2.91706504602817,39.8652146500221,Asphodelus aestivus
2.91705419525982,39.8742245540383,Asphodelus aestivus
2.91704333960831,39.8832344440411,Asphodelus aestivus
2.92950733897049,39.1263624797975,Asphodelus aestivus
2.92949835488091,39.1353735325651,Asphodelus aestivus
2.92948936676386,39.144384571388,Asphodelus aestivus
2.92948037461738,39.1533955962654,Asphodelus aestivus
2.92880363291654,39.8201726779066,Asphodelus aestivus
2.92879433281187,39.829182654443,Asphodelus aestivus
2.92878502852297,39.8381926169704,Asphodelus aestivus
2.92875709052984,39.8652224204915,Asphodelus aestivus
2.92873844424143,39.8832422194467,Asphodelus aestivus
2.92872911480302,39.8922520979043,Asphodelus aestivus
2.9410762606376,39.1263689018685,Asphodelus aestivus
2.94106875097196,39.1353799566862,Asphodelus aestivus
2.94106123793983,39.1443909975598,Asphodelus aestivus
2.94105372153955,39.1534020244885,Asphodelus aestivus
2.94104620176947,39.1624130374712,Asphodelus aestivus
2.94048804330685,39.8201792593739,Asphodelus aestivus
2.94048026948888,39.829189238001,Asphodelus aestivus
2.94044134790081,39.8742389209956,Asphodelus aestivus
2.95264518566943,39.1263741757633,Asphodelus aestivus
2.9526391504294,39.1353852322647,Asphodelus aestivus
2.95263311248384,39.1443962748224,Asphodelus aestivus
2.95262707183143,39.1534073034355,Asphodelus aestivus
2.95262102847082,39.1624183181032,Asphodelus aestivus
2.95231537779958,39.6129512518786,Asphodelus aestivus
2.9521911829304,39.793154639095,Asphodelus aestivus
2.95218494382498,39.8021646614583,Asphodelus aestivus
2.95217245719285,39.8201846641672,Asphodelus aestivus
2.95216620966333,39.8291946445114,Asphodelus aestivus
2.95214119142267,39.8652344258008,Asphodelus aestivus
2.9642049897346,39.1444004031747,Asphodelus aestivus
2.96420042483138,39.1534114331056,Asphodelus aestivus
2.96409486515896,39.3606612708914,Asphodelus aestivus
2.96405326181751,39.4417570231091,Asphodelus aestivus
2.96387102487293,39.793158863186,Asphodelus aestivus
2.96386630999933,39.8021688868914,Asphodelus aestivus
2.97577377987779,39.153414413498,Asphodelus aestivus
2.97570546690791,39.3516535632953,Asphodelus aestivus
2.97551248635894,39.9012812833097,Asphodelus aestivus
2.98731797103493,39.3156124256061,Asphodelus aestivus
2.98721066798869,39.9012831634422,Asphodelus aestivus
2.98720899256125,39.9102930206019,Asphodelus aestivus
2.99891027626776,39.8111845191054,Asphodelus aestivus
2.99891013396667,39.8201945165859,Asphodelus aestivus
2.99890999160156,39.8292045000599,Asphodelus aestivus
3.01054514573821,39.4958253163305,Asphodelus aestivus
3.01060703281973,39.9012833835747,Asphodelus aestivus
3.0106098125292,39.9193030840198,Asphodelus aestivus
3.0222964564478,39.8742520693891,Asphodelus aestivus
3.02230229393027,39.8922718528585,Asphodelus aestivus
3.0223052146421,39.9012817235746,Asphodelus aestivus
3.03387947886015,39.6489972343811,Asphodelus aestivus
3.03389708582241,39.6850381419813,Asphodelus aestivus
3.0339014925109,39.6940483338962,Asphodelus aestivus
3.03399004363951,39.8742492320489,Asphodelus aestivus
3.04535889322524,39.3786793486527,Asphodelus aestivus
3.09243375101655,39.8561975440867,Asphodelus aestivus
3.10401552773532,39.7841078343184,Asphodelus aestivus
3.10423337855064,39.9282665478984,Asphodelus aestivus
3.11567873370973,39.7750867445476,Asphodelus aestivus
3.11581475711686,39.856176556816,Asphodelus aestivus
3.12733889467489,39.7660644733664,Asphodelus aestivus
3.12752192704543,39.8651742011225,Asphodelus aestivus
3.13811822866268,39.3155311808143,Asphodelus aestivus
3.13863539830342,39.5768369802748,Asphodelus aestivus
3.13935988320189,39.937239460478,Asphodelus aestivus
3.15106414661518,39.9372248014547,Asphodelus aestivus
3.16227999093927,39.7299804951046,Asphodelus aestivus
3.16230112127526,39.738990582555,Asphodelus aestivus
3.16232226111325,39.7480006559968,Asphodelus aestivus
3.16274706062993,39.9281991818245,Asphodelus aestivus
3.16276840111195,39.937208960905,Asphodelus aestivus
3.16278975120121,39.9462187259597,Asphodelus aestivus
3.17298474061128,39.3425168257455,Asphodelus aestivus
3.17300695715021,39.3515275094735,Asphodelus aestivus
3.1739491159637,39.7299635969247,Asphodelus aestivus
3.17397176570822,39.7389736790036,Asphodelus aestivus
3.173994425638,39.7479837470727,Asphodelus aestivus
3.1744497710001,39.928182165153,Asphodelus aestivus
3.17447264600136,39.9371919388316,Asphodelus aestivus
3.17449553130068,39.9462016984829,Asphodelus aestivus
3.18458916265478,39.3424990002622,Asphodelus aestivus
3.18461286953695,39.3515096783086,Asphodelus aestivus
3.18561823080785,39.7299455258234,Asphodelus aestivus
3.18564239995583,39.7389556021581,Asphodelus aestivus
3.1856665799723,39.7479656644815,Asphodelus aestivus
3.1861768805926,39.9371737352374,Asphodelus aestivus
3.18622573259542,39.9551932289537,Asphodelus aestivus
3.19692890485636,39.6037838278504,Asphodelus aestivus
3.19788110419487,39.9371543501256,Asphodelus aestivus
3.19790705989845,39.946164097845,Asphodelus aestivus
3.19793302728758,39.9551738315334,Asphodelus aestivus
3.20857679734898,39.6037635016004,Asphodelus aestivus
3.20892923151434,39.7208957871285,Asphodelus aestivus
3.20961280701443,39.9461435246904,Asphodelus aestivus
3.20964031028821,39.9551532518486,Asphodelus aestivus
3.22025322484202,39.6127522606579,Asphodelus aestivus
3.22045341440485,39.6758236395361,Asphodelus aestivus
3.23223412209263,39.7118413709615,Asphodelus aestivus
3.2673016923058,39.7297861866084,Asphodelus aestivus
3.27796022366367,39.4774725659331,Asphodelus aestivus
3.29063969361508,39.7297301050394,Asphodelus aestivus
3.29071539762052,39.7477501067289,Asphodelus aestivus
3.3023086690975,39.7297003049312,Asphodelus aestivus
3.32551947620477,39.7026071669117,Asphodelus aestivus
3.32556182052935,39.7116171873399,Asphodelus aestivus
3.32577382792033,39.7566670789526,Asphodelus aestivus
3.33757930776251,39.7836634631629,Asphodelus aestivus
3.34803484789653,39.5403570413886,Asphodelus aestivus
3.34925733441314,39.7836289057603,Asphodelus aestivus
3.37150131463497,39.5763258522503,Asphodelus aestivus
3.37246762787183,39.7565266331108,Asphodelus aestivus
3.37251617193708,39.7655365246871,Asphodelus aestivus
3.38314442862324,39.5762880470539,Asphodelus aestivus
3.39478752032931,39.5762490753464,Asphodelus aestivus
3.39581439965335,39.7564493664101,Asphodelus aestivus
3.43072215635414,39.7383049648087,Asphodelus aestivus
3.44227723146291,39.7202413512999,Asphodelus aestivus
3.44233479962476,39.7292512210057,Asphodelus aestivus
3.44239239367212,39.7382610766443,Asphodelus aestivus
3.83118301646248,40.0424585305398,Asphodelus aestivus
3.84290403003453,40.0423738510675,Asphodelus aestivus
3.84301500093166,40.0513825115787,Asphodelus aestivus
3.85451253075767,40.0332793385171,Asphodelus aestivus
3.8547375071889,40.0512966193542,Asphodelus aestivus
3.86623190178749,40.0331923156299,Asphodelus aestivus
3.86634590660176,40.042200935587,Asphodelus aestivus
3.86645996276544,40.0512095412518,Asphodelus aestivus
3.87806676820827,40.042112699609,Asphodelus aestivus
3.8887356758598,39.9609456906193,Asphodelus aestivus
3.91214943296358,39.9607638113782,Asphodelus aestivus
3.92385623103764,39.9606710986818,Asphodelus aestivus
3.93531751490178,39.9425600387551,Asphodelus aestivus
3.94702113281667,39.9424650223373,Asphodelus aestivus
3.9585989796192,39.9333602812532,Asphodelus aestivus
3.97017375894613,39.9242544063853,Asphodelus aestivus
3.97030095097659,39.933262933257,Asphodelus aestivus
3.97170384821987,40.0323557815355,Asphodelus aestivus
3.98187413970244,39.9241559088156,Asphodelus aestivus
3.98200286508275,39.9331644044225,Asphodelus aestivus
3.99357446254663,39.9240562307993,Asphodelus aestivus
3.99370472124772,39.9330646947669,Asphodelus aestivus
4.00712522374867,40.0500721112673,Asphodelus aestivus
4.040102561686,39.9056290040926,Asphodelus aestivus
4.05193732114351,39.9145318200722,Asphodelus aestivus
4.07491171254244,39.8872923614009,Asphodelus aestivus
4.07533411531896,39.9143171872313,Asphodelus aestivus
4.07575708866182,39.941341883243,Asphodelus aestivus
4.08660542185392,39.8871833789061,Asphodelus aestivus
4.08717487771874,39.9232163127123,Asphodelus aestivus
4.08975015419236,40.0853616559256,Asphodelus aestivus
4.09829906717632,39.8870732176249,Asphodelus aestivus
4.09844286536701,39.8960814377502,Asphodelus aestivus
4.09873065590906,39.9140978346789,Asphodelus aestivus
4.09887464832534,39.9231060114803,Asphodelus aestivus
4.10075245902119,40.0402109951869,Asphodelus aestivus
4.1101379762681,39.8959700623536,Asphodelus aestivus
4.11057435412502,39.922994529984,Asphodelus aestivus
4.13591132707003,40.0398716131978,Asphodelus aestivus
4.19200188289397,39.8951574202691,Asphodelus aestivus
4.19293959444708,39.9492046765811,Asphodelus aestivus
4.19325272800338,39.9672203125169,Asphodelus aestivus
4.20385409152888,39.9040444864523,Asphodelus aestivus
4.20464335726095,39.949083638513,Asphodelus aestivus
4.21618751963757,39.9399536566621,Asphodelus aestivus
4.22724607626286,39.9037992561407,Asphodelus aestivus
4.22740685000298,39.9128070377671,Asphodelus aestivus
4.22788960548079,39.9398302953525,Asphodelus aestivus
4.22805066884696,39.9488380187794,Asphodelus aestivus
4.22821180471052,39.9578457276537,Asphodelus aestivus
4.22837301310788,39.9668534219744,Asphodelus aestivus
4.22853429407546,39.9758611017404,Asphodelus aestivus
4.22869564764973,39.9848687669506,Asphodelus aestivus
4.22885707386716,39.993876417604,Asphodelus aestivus
4.23877972851153,39.8946671153364,Asphodelus aestivus
4.23894196050024,39.9036748720368,Asphodelus aestivus
4.23910426549311,39.9126826141798,Asphodelus aestivus
4.23926664352675,39.9216903417643,Asphodelus aestivus
4.23942909463779,39.9306980547894,Asphodelus aestivus
4.23959161886291,39.9397057532537,Asphodelus aestivus
4.23975421623881,39.9487134371564,Asphodelus aestivus
4.2399168868022,39.9577211064963,Asphodelus aestivus
4.24007963058984,39.9667287612723,Asphodelus aestivus
4.24024244763851,39.9757364014833,Asphodelus aestivus
4.24040533798502,39.9847440271283,Asphodelus aestivus
4.24056830166619,39.9937516382061,Asphodelus aestivus
4.24981969533771,39.8585105787421,Asphodelus aestivus
4.24998316345324,39.867518353855,Asphodelus aestivus
4.25096551788085,39.921564698665,Asphodelus aestivus
4.25112950158577,39.9305723718118,Asphodelus aestivus
4.25145769044305,39.9485876743915,Asphodelus aestivus
4.25162189566953,39.9575953038222,Asphodelus aestivus
4.25178617481068,39.9666029186787,Asphodelus aestivus
4.25195052790363,39.9756105189599,Asphodelus aestivus
4.25227945609359,39.993625675792,Asphodelus aestivus
4.26051936895156,39.8043373215387,Asphodelus aestivus
4.26167278315692,39.8673917720559,Asphodelus aestivus
4.2626643184684,39.9214378755689,Asphodelus aestivus
4.26282983473018,39.9304455084632,Asphodelus aestivus
4.26299542548479,39.9394531267761,Asphodelus aestivus
4.26316109076962,39.9484607305065,Asphodelus aestivus
4.26332683062208,39.9574683196534,Asphodelus aestivus
4.27219823490272,39.804209845664,Asphodelus aestivus
4.27386234897261,39.8942870081558,Asphodelus aestivus
4.2746972173451,39.9393250424409,Asphodelus aestivus
4.27486441652845,39.9483326055234,Asphodelus aestivus
4.29606333608168,39.8309744241367,Asphodelus aestivus
